e69de29bb2d1      0B .nojekyll
a0bf0a03365d 269662B acme_diags/oldfiles/newobs_sst_ceres/set5/set5_CERES-EBAF/ceres_ebaf_toa-SWCF-MAM-global.png
658c3dd48728 269758B acme_diags/plotset5/set5_GPCP/GPCP_PRECT_JJA_global.png
51498ae197ea 269827B acme_diags/plotset5/set5_ERAI/ERAI_PRECT_MAM_global.png
932e9a184d2a 270055B acme_diags/myresults_05_30_cartopy/set5/set5_LEGATES/LEGATES-PRECT-ANN-global.png
c47a4a1405d0 270131B acme_diags/oldfiles/newobs_sst_ceres/set5/set5_CERES-EBAF/ceres_ebaf_toa-SWCF-JJA-global.png
f595566678e3 270193B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_SWCF_JJA_global.png
f61912845998 270980B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-ANN-polar_S.png
57b838134f6f 270985B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-ANN-polar_S.png
ad05e3f52a1a 271647B acme_diags/plotset5/3d/set5_JRA25/JRA25-PREH2O-ANN-polar_N.png
b8b885e75fd0 271649B acme_diags/plotset5/set5_JRA25/JRA25-TREFHT-ANN-polar_S.png
cf2578840025 271652B acme_diags/plotset5/3d/set5_JRA25/JRA25-TREFHT-ANN-polar_S.png
9af525a42a96 271730B acme_diags/plotset5/set5_ERBE/ERBE_SWCF_JJA_global.png
062a5bfbf7cb 271824B acme_diags/plotset5/set5_ERBE/ERBE_SWCF_DJF_global.png
5347f4c7bcaa 271988B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_JJA_global.png
15b6fc732617 272104B acme_diags/plotset5/polar/set5_ISCCPFD/ISCCPFD-FLNSC-ANN-polar_S.png
2e0dac5cc7d2 272106B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FLNSC-ANN-polar_S.png
1158eecb7537 272414B acme_diags/oldfiles/newobs_erai/set5/set5_ERA-Interim/ERA-Interim-PRECT-DJF-global.png
77ecf8f982cf 272480B acme_diags/oldfiles/newobs_merra2/set5/set5_MERRA2/MERRA2-PRECT-ANN-global.png
2784233e44f3 272900B acme_diags/oldfiles/newobs_erai/set5/set5_ERA-Interim/ERA-Interim-PRECT-SON-global.png
9111463ee805 273924B acme_diags/plotset5/set5_ERAI/ERAI_PRECT_DJF_global.png
33e820df0b7a 273976B acme_diags/plotset5/set5_ERAI/ERAI_PRECT_SON_global.png
df1bd7e25242 274013B acme_diags/plotset5/3d/set5_ERA40/ERA40-PREH2O-ANN-polar_N.png
54b7df0fc036 274067B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2_vs_oldobs/set5/set5_MERRA2/MERRA-PRECT-ANN-global.png
ae2da68d684d 274084B acme_diags/oldfiles/newobs_rlut/set5/rlut_CERES_peter/rlut_CERES-FLUT-MAM-global.png
457f7b45e7db 274323B acme_diags/oldfiles/newobs_erai/set5/set5_ERA-Interim/ERA-Interim-PRECT-JJA-global.png
2bd106749fb5 274325B acme_diags/plotset5/3d/set5_ERA40/ERA40-Z3-500-ANN-polar_S.png
97bb27da102a 274603B acme_diags/3457cosp/lat_lon/set5_MERRA2/MERRA2-PRECT-ANN-global.png
920e4de03ce0 274881B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_ANN_global.png
d099de845e77 275468B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_ANN_polar_S.png
5e60629912a7 275874B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2/set5/set5_MERRA2/MERRA2-PRECT-MAM-global.png
7ed758b46f1d 275923B acme_diags/plotset5/3d/set5_MERRA/MERRA-Z3-500-ANN-polar_S.png
c2f202d8827f 275935B acme_diags/oldfiles/newobs_rlut/set5/rlut_CERES_peter/rlut_CERES-FLUT-JJA-global.png
3c98569a3ab4 276067B acme_diags/plotset5/3d/set5_ERBE/ERBE-FSNTOA-ANN-polar_N.png
23131b446a47 276245B acme_diags/plotset5/set5_ERAI/ERAI_PRECT_JJA_global.png
847044105118 276334B acme_diags/oldfiles/newobs_rlut/set5/rlut_CERES_peter/rlut_CERES-FLUT-SON-global.png
556be5cbaff9 276651B acme_diags/plotset5/3d/set5_WILLMOTT/WILLMOTT-PRECT_LAND-ANN-polar_N.png
a5f1e3de39c5 276822B acme_diags/plotset5/polar/set5_ERAI/ERAI-T-200-ANN-polar_N.png
60d5ec404e96 277214B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_ANN_polar_N.png
8a3d1a0ae461 277243B acme_diags/plotset5/polar/set5_JRA25/JRA25-Z3-500-ANN-polar_S.png
becba7f5a022 277436B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-300-ANN-polar_S.png
c425159d25cc 277852B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-RESTOM-ANN-polar_S.png
66f57eba554d 278501B _build/html/master/_images/fig16.png
a55dc839cb22 278575B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2_vs_oldobs/set5/set5_MERRA2/MERRA-PRECT-MAM-global.png
3210106fa81a 279127B acme_diags/oldfiles/newobs_rlut/set5/rlut_CERES_peter/rlut_CERES-FLUT-DJF-global.png
1b5d2bd368a8 279159B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FSNTOA-ANN-polar_N.png
66983d5a4984 279473B acme_diags/plotset5/numbers/set5_WILLMOTT/WILLMOTT-PRECT_LAND-ANN-polar_N.png
568058724dfb 279852B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2_vs_oldobs/set5/set5_MERRA2/MERRA-PRECT-DJF-global.png
d03441290882 279877B acme_diags/plotset5/polar/set5_ERA40/ERA40-Z3-500-ANN-polar_S.png
22d5de4babd0 280083B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2/set5/set5_MERRA2/MERRA2-PRECT-DJF-global.png
6418cec5d3cb 280247B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2/set5/set5_MERRA2/MERRA2-PRECT-SON-global.png
773ad95c56f8 280364B docs/html/_static/jquery-3.4.1.js
352de41a5659 280406B acme_diags/acme_digs_v1/lat_lon/tier1b_cloud_Calipso/CALIPSOCOSP-CLDLOW_CAL-ANN-global.png
77316f500a2f 281678B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2_vs_oldobs/set5/set5_MERRA2/MERRA-PRECT-SON-global.png
720f051f5e5f 281869B acme_diags/plotset5/polar/set5_MERRA/MERRA-Z3-500-ANN-polar_S.png
7a87426ab3d0 282403B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2/set5/set5_MERRA2/MERRA2-PRECT-JJA-global.png
1187dcd9d0a0 282549B acme_diags/newobs1_lat_lon/lat_lon/tier1b_cloud_Calipso/CALIPSOCOSP-CLDLOW_CAL-ANN-global.png
cfcfd9a0133c 282597B acme_diags/plotset5/polar/set5_ERAI/ERAI-Z3-300-ANN-polar_S.png
7b59c25e4082 282946B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_ANN_polar_S.png
7c4b860b5592 282984B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_ANN_polar_N.png
2f11e8cb6ffd 283186B acme_diags/oldfiles/newobs_sst_ceres_erai_merra2_vs_oldobs/set5/set5_MERRA2/MERRA-PRECT-JJA-global.png
e2375beee578 283242B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-LWCF-ANN-polar_N.png
148e32fd93ed 283244B acme_diags/plotset5/polar/set5_CERES-EBAF/CERES-EBAF-LWCF-ANN-polar_N.png
1e338bb7b97e 283337B acme_diags/plotset5/3d/set5_ERAI/ERAI-PREH2O-ANN-polar_N.png
2b763c716780 283902B acme_diags/plotset5/set5_ERBE/ERBE_SWCF_ANN_S_polar.png
5d0b5eb81678 284307B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_JJA_global.png
48e99f14f0b1 285198B acme_diags/plotset5/polar/set5_AIRS/AIRS-T-850-ANN-polar_N.png
ba971890ac07 285588B acme_diags/plotset5/3d/set5_MERRA/MERRA-PREH2O-ANN-polar_N.png
01ea5c50d71b 285795B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FLUT-ANN-polar_N.png
fe002b75a9b9 286169B acme_diags/plotset5/polar/set5_JRA25/JRA25-T-200-ANN-polar_N.png
751ce53e7c1d 286359B misc/example_fig1.png
33e3628e6164 286749B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_DJF_global.png
435d2ed934f7 286807B acme_diags/plotset5/3d/set5_ERBE/ERBE-FLUT-ANN-polar_N.png
d14cea3e9f05 286807B acme_diags/plotset5/set5_ERBE/ERBE-FLUT-ANN-polar_N.png
d44f26767cc7 286833B acme_diags/plotset5/3d/set5_ERBE/ERBE-SWCF-ANN-polar_S.png
64babcb73cc4 286868B acme_diags/acme_digs_v1/lat_lon/tier1b_cloud_Calipso/CALIPSOCOSP-CLDTOT_CAL-ANN-global.png
32d75320dd71 286903B acme_diags/plotset5/3d/set5_MERRA/MERRA-PSL-ANN-polar_S.png
c9d251405884 287106B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-ALBEDOC-ANN-polar_S.png
689a2f7d33ab 287543B docs/html/_images/parameter_example.png
50937333b99a 287630B _build/html/master/_static/jquery-3.5.1.js
2df570bbfeff 287631B _build/html/master/_images/parameter_example.png
64f21b5db745 288137B acme_diags/plotset5/polar/set5_GPCP/GPCP-PRECT-ANN-polar_N.png
5f7433377dbf 288300B acme_diags/newobs1_lat_lon/lat_lon/tier1b_cloud_Calipso/CALIPSOCOSP-CLDTOT_CAL-ANN-global.png
328b4c27cc75 288773B docs/html/_images/parameter_example.png
5ea8b1bb1f00 289933B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_ANN_polar_N.png
9cae066a6718 290240B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_ANN_polar_S.png
7d8513020033 290248B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_ANN_polar_S.png
030eec2e7d87 290719B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_ANN_polar_N.png
9750522a2a54 290769B acme_diags/tier1b_long_name_test/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDLOW_CAL-ANN-global.png
edcc481ef15f 291092B acme_diags/plotset5/polar/set5_MERRA/MERRA-T-850-ANN-polar_N.png
1f179f7fe401 291489B acme_diags/plotset5/polar/set5_ERA40/ERA40-T-200-ANN-polar_N.png
76c1df980bae 291909B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FSNSC_ANN_polar_S.png
f0111d8bf597 292807B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_ANN_polar_S.png
4692034ed460 292992B acme_diags/plotset5/polar/set5_MERRA/MERRA-T-200-ANN-polar_N.png
3f4903b2e3c4 293243B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_ALBEDOC_ANN_S_polar.png
2be9d14eb724 293884B acme_diags/plotset5/polar/set5_AIRS/AIRS-T-200-ANN-polar_N.png
ee2121bfa015 294117B acme_diags/plotset5/polar/set5_JRA25/JRA25-U-200-ANN-polar_N.png
73179bb266ae 294369B acme_diags/plotset5/polar/set5_MERRA/MERRA-U-200-ANN-polar_N.png
5c285ebf0bfa 294832B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_ANN_polar_S.png
7ad95931d5e1 295575B acme_diags/tier1b_long_name_test/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDTOT_CAL-ANN-global.png
f1b76738a5a9 295682B acme_diags/myresults_05_30_cartopy/set5/set5_WILLMOTT/WILLMOTT-TREFHT_LAND-ANN-global_ref.nc
0ba5dcfe59a4 295685B acme_diags/myresults_05_30_cartopy/set5/set5_WILLMOTT/WILLMOTT-PRECT_LAND-ANN-global_ref.nc
1370603e2ed3 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-ANN-global_diff.nc
15850e3dec57 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-ANN-global_test.nc
23fbddf80619 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-SON-global_diff.nc
245d57a53ad9 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-DJF-global_test.nc
273dae431278 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-SON-global_diff.nc
283de2bd70fb 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-ANN-global_diff.nc
38e140937add 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-MAM-global_diff.nc
3db99f7f387b 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-DJF-global_test.nc
422b50bc7255 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-SON-global_test.nc
4643a9f4cda1 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-DJF-global_diff.nc
54271418feee 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-JJA-global_test.nc
6396c617cae9 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-SON-global_test.nc
6c0f62993cd6 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-DJF-global_diff.nc
717a6b47b6de 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-ANN-global_test.nc
7ba8c9f3aa84 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-ANN-global_test.nc
7ca4afb912f7 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-JJA-global_diff.nc
7e71eb7ccb93 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-JJA-global_test.nc
8b2258470d28 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-SON-global_diff.nc
9b9e47c99c83 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-MAM-global_test.nc
a4a2a23d87ec 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-MAM-global_test.nc
a4f03122a618 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-MAM-global_test.nc
a9dec6e180f8 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-JJA-global_diff.nc
b05023c61301 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-DJF-global_diff.nc
b161f01b1462 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-SON-global_test.nc
c0c5c47ef335 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-DJF-global_test.nc
c2fac1ba72cf 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-MAM-global_diff.nc
c91a52f619dd 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-JJA-global_test.nc
cf55dfb882f2 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-ANN-global_diff.nc
f8480b1216b5 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-MAM-global_diff.nc
fe427d74c487 295688B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-JJA-global_diff.nc
0718b462212e 295691B acme_diags/newobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-MAM-global_ref.nc
21c1fbdc572e 295691B acme_diags/newobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-ANN-global_ref.nc
4006cbcd632c 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PD_HadISST/HadISST_PD-SST-JJA-global_ref.nc
46b4954264c8 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PD_HadISST/HadISST_PD-SST-MAM-global_ref.nc
549d9fcd654e 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PD_HadISST/HadISST_PD-SST-DJF-global_ref.nc
6d0c93f5f8d0 295691B acme_diags/newobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-ANN-global_ref.nc
6d667af34d8d 295691B acme_diags/newobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-SON-global_ref.nc
7600e028a751 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PI_HadISST/HadISST_PI-SST-SON-global_ref.nc
7f6bd1825564 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PI_HadISST/HadISST_PI-SST-MAM-global_ref.nc
82fd9a4b7ee4 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PI_HadISST/HadISST_PI-SST-DJF-global_ref.nc
9d60574d7e75 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PI_HadISST/HadISST_PI-SST-JJA-global_ref.nc
9f141e7dd5c3 295691B acme_diags/newobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-DJF-global_ref.nc
b2bff4c2e72d 295691B acme_diags/newobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-JJA-global_ref.nc
cb5378f7eef7 295691B acme_diags/newobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-ANN-global_ref.nc
fb82a49ada76 295691B acme_diags/oldfiles/newobs_sst/set5/set5_SST_PD_HadISST/HadISST_PD-SST-SON-global_ref.nc
d91ff10316ff 295797B acme_diags/acme_diags_demo_vcs/set5/set3_CRU/CRU-TREFHT_LAND-ANN-global_ref.nc
40cd262d777b 295833B acme_diags/myresults_05_30_cartopy/set5/set5_CRU/CRU-TREFHT_LAND-ANN-global_ref.nc
a8e15e69c856 295858B acme_diags/plotset5/polar/set5_ERA40/ERA40-U-200-ANN-polar_N.png
f751701cb2f1 296041B acme_diags/acme_diags_demo_vcs210/set5/set5_GPCP/GPCP-PRECT-ANN-global.png
0800a0e592f7 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-LWCF-SON-global_ref.nc
0b461bf8c39d 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-DJF-global_ref.nc
0b6b9c4e83cc 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUTC-MAM-global_ref.nc
0c2c92baf5ff 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-SON-global_ref.nc
10120056dfc8 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-ALBEDOC-ANN-global_ref.nc
12f23a73be1b 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-SWCF-ANN-global_ref.nc
165f6b1a0067 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-ALBEDO-DJF-global_ref.nc
178556bbcef7 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-MAM-global_ref.nc
1c83e998e5a0 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-LWCF-MAM-global_ref.nc
1cffa0642849 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-RESTOM-MAM-global_ref.nc
20e4d467e66d 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-MAM-global_ref.nc
296d44c588ff 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-SON-global_ref.nc
2af7a0c54896 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-SWCF-ANN-global_ref.nc
30a4e1d7aed4 296243B acme_diags/myresults_05_30_cartopy/set5/set5_SST_HadISST/HadISST_PD-SST-ANN-global_ref.nc
3303c106e374 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUT-JJA-global_ref.nc
35046c614f06 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUT-MAM-global_ref.nc
38c18ed451fe 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUT-DJF-global_ref.nc
3e8dc0bcdeda 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-DJF-global_ref.nc
41215afbff55 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-SWCF-MAM-global_ref.nc
442ee96d6fd9 296243B acme_diags/myresults_05_30_cartopy/set5/set5_UWisc_LWP/UWisc_LWP-TGCLDLWP_OCN-ANN-global_ref.nc
461056511c80 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUTC-SON-global_ref.nc
48d28a237665 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-FLUT-ANN-global_ref.nc
5aade33f7c79 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOA-ANN-global_ref.nc
5ec17e67d32c 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOA-SON-global_ref.nc
65033dd0343a 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-RESTOM-ANN-global_ref.nc
6b47e63ce239 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-JJA-global_ref.nc
6bbcd3272892 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOA-JJA-global_ref.nc
6cf5333c0a7c 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PI_HadISST/HadISST_PI-SST-ANN-global_ref.nc
7026978d1332 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-ALBEDO-ANN-global_ref.nc
73828af0b260 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-ANN-global_ref.nc
790a632fa0b8 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-FLUTC-ANN-global_ref.nc
7be495a267bd 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-RESTOM-DJF-global_ref.nc
7c6dab6bd001 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-SWCF-DJF-global_ref.nc
7e4cd6127733 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-ALBEDO-SON-global_ref.nc
7fe3b974c1ac 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-MAM-global_ref.nc
85e20fa841db 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-ANN-global_ref.nc
88c395ebd612 296243B acme_diags/myresults_05_30_cartopy/set5/set5_SST_HadISST/HadISST_PI-SST-ANN-global_ref.nc
8ffe1bb01981 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_PD_HadISST/HadISST_PD-SST-SON-global_ref.nc
9452f27a40d8 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-ALBEDOC-DJF-global_ref.nc
96340b71b486 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-JJA-global_ref.nc
9947dbfe7cd3 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-LWCF-ANN-global_ref.nc
9fbd1b566ce9 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-DJF-global_ref.nc
a111b9cecc3f 296243B acme_diags/myresults_05_30_cartopy/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOA-ANN-global_ref.nc
a43b1e0a59aa 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FSNTOA-DJF-global_ref.nc
a6015755a23d 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUTC-JJA-global_ref.nc
a716bc4212f3 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-ANN-global_ref.nc
a8167aa1ffc2 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-RESTOM-SON-global_ref.nc
ac09bf36c350 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_SST_CL_HadISST/HadISST_CL-SST-DJF-global_ref.nc
b198dce9e2a0 296243B acme_diags/oldfiles/newobs_sst_ceres_erai_vs_oldobs/set5/set5_CERES-EBAF/CERES-EBAF-FLUTC-DJF-global_ref.nc
